tensor_id,layer_name,shape,mean,std,minimum,maximum,dynamic_range,l1_norm,l2_norm,zero_ratio,non_zero_ratio,histogram
103,model.layers.11.self_attn.o_proj.weight,"(2097152, 1)",122.6275634765625,60.45977783203125,0.0,255.0,255.0,257162752.0,198042.8125,0.00032138824462890625,0.9996786117553711,"[4930.0, 9121.0, 6704.0, 8759.0, 4813.0, 4252.0, 6208.0, 18985.0, 15388.0, 21380.0, 17567.0, 8276.0, 9456.0, 15902.0, 31176.0, 20110.0, 26387.0, 13044.0, 9653.0, 14887.0, 35390.0, 38826.0, 22464.0, 25479.0, 7919.0, 19849.0, 25779.0, 45879.0, 27628.0, 33365.0, 16665.0, 10968.0, 38585.0, 34221.0, 47188.0, 25904.0, 25554.0, 6688.0, 32895.0, 33555.0, 53203.0, 43355.0, 20034.0, 13301.0, 18046.0, 45352.0, 34805.0, 44507.0, 23084.0, 18138.0, 19814.0, 26151.0, 47636.0, 28321.0, 34218.0, 13508.0, 12570.0, 21045.0, 44157.0, 29181.0, 36546.0, 22705.0, 5542.0, 25838.0, 26141.0, 41440.0, 23685.0, 26174.0, 7949.0, 16466.0, 33719.0, 25392.0, 32964.0, 17147.0, 13796.0, 7539.0, 24955.0, 21728.0, 29853.0, 16636.0, 17518.0, 8580.0, 13026.0, 25457.0, 16666.0, 21193.0, 10666.0, 7114.0, 8271.0, 17625.0, 18546.0, 11002.0, 12848.0, 4369.0, 4560.0, 5382.0, 9526.0, 5540.0, 7051.0, 3772.0]"
104,model.layers.11.mlp.gate_proj.weight,"(5767168, 1)",122.75430297851562,60.343788146972656,0.0,255.0,255.0,707883968.0,328614.8125,0.000324249267578125,0.9996757507324219,"[13338.0, 25009.0, 18781.0, 23827.0, 13035.0, 10941.0, 16955.0, 51935.0, 42403.0, 57564.0, 47496.0, 21929.0, 26046.0, 42985.0, 85064.0, 54870.0, 71117.0, 35324.0, 25668.0, 40926.0, 97396.0, 107209.0, 60804.0, 68907.0, 21145.0, 54441.0, 70030.0, 127949.0, 75987.0, 91519.0, 45387.0, 30476.0, 106844.0, 95266.0, 130761.0, 71677.0, 69597.0, 17923.0, 90597.0, 93688.0, 148710.0, 119810.0, 54329.0, 35572.0, 49767.0, 125432.0, 98910.0, 124311.0, 63106.0, 48479.0, 53932.0, 72025.0, 133307.0, 78504.0, 93548.0, 37104.0, 34499.0, 57841.0, 122245.0, 80307.0, 100394.0, 61733.0, 14973.0, 71923.0, 72878.0, 114499.0, 65253.0, 71745.0, 21183.0, 45651.0, 91763.0, 70373.0, 89128.0, 47413.0, 38019.0, 21019.0, 69970.0, 60121.0, 81489.0, 45798.0, 46698.0, 23648.0, 35262.0, 70485.0, 45018.0, 58733.0, 28929.0, 19388.0, 22506.0, 48536.0, 51163.0, 29912.0, 35805.0, 12005.0, 12512.0, 14938.0, 26108.0, 15730.0, 19549.0, 10364.0]"
105,model.layers.11.mlp.up_proj.weight,"(5767168, 1)",122.59748077392578,60.15769958496094,0.0,255.0,255.0,706987200.0,328079.59375,0.000324249267578125,0.9996757507324219,"[13127.0, 24849.0, 18696.0, 24012.0, 13342.0, 11353.0, 16770.0, 51683.0, 42557.0, 58303.0, 47684.0, 22080.0, 25682.0, 42085.0, 84894.0, 55096.0, 70248.0, 35059.0, 25500.0, 40366.0, 96525.0, 106687.0, 60747.0, 68674.0, 21227.0, 54307.0, 70413.0, 128087.0, 75530.0, 91110.0, 45490.0, 29754.0, 106500.0, 95697.0, 131592.0, 72124.0, 69543.0, 18281.0, 90300.0, 94071.0, 149698.0, 120473.0, 55601.0, 36386.0, 49968.0, 125980.0, 99185.0, 126127.0, 63748.0, 49687.0, 54731.0, 72396.0, 135357.0, 79724.0, 94600.0, 37663.0, 34728.0, 57324.0, 122507.0, 81104.0, 100827.0, 62155.0, 15099.0, 71491.0, 72076.0, 114650.0, 65276.0, 72076.0, 21207.0, 44903.0, 91350.0, 70660.0, 89948.0, 47161.0, 37500.0, 20406.0, 68138.0, 59083.0, 81576.0, 45534.0, 46241.0, 23017.0, 35011.0, 69417.0, 45038.0, 57942.0, 28884.0, 19296.0, 22030.0, 47859.0, 50449.0, 29603.0, 35263.0, 12028.0, 12116.0, 14598.0, 25575.0, 15043.0, 19226.0, 10384.0]"
106,model.layers.11.mlp.down_proj.weight,"(5767168, 1)",122.5870361328125,60.11381912231445,0.0,255.0,255.0,706922112.0,328013.3125,0.00031818042043596506,0.999681830406189,"[13272.0, 24905.0, 18605.0, 23629.0, 13033.0, 11150.0, 16887.0, 51137.0, 41785.0, 57588.0, 47611.0, 22009.0, 25994.0, 42384.0, 84328.0, 55083.0, 70428.0, 34878.0, 25608.0, 40912.0, 96496.0, 106554.0, 61299.0, 68987.0, 21298.0, 54229.0, 69722.0, 128571.0, 75875.0, 92126.0, 45128.0, 29902.0, 106405.0, 96243.0, 132208.0, 72487.0, 70119.0, 18102.0, 89834.0, 94433.0, 151205.0, 120920.0, 55018.0, 36028.0, 49839.0, 125653.0, 100651.0, 125451.0, 63589.0, 49115.0, 54639.0, 72576.0, 135079.0, 80229.0, 94194.0, 36897.0, 34335.0, 57100.0, 122576.0, 80751.0, 101290.0, 61882.0, 15306.0, 71363.0, 72934.0, 115124.0, 65523.0, 71973.0, 21512.0, 45045.0, 91452.0, 70342.0, 89324.0, 47276.0, 37762.0, 20632.0, 68176.0, 59062.0, 80999.0, 45389.0, 45959.0, 23004.0, 35114.0, 68986.0, 44880.0, 57822.0, 29031.0, 19211.0, 21903.0, 47430.0, 50101.0, 29535.0, 35419.0, 12033.0, 12361.0, 14603.0, 25406.0, 15319.0, 19227.0, 10369.0]"
107,model.layers.11.input_layernorm.weight,"(2048,)",0.3955254554748535,0.07358203083276749,0.09619140625,0.98828125,0.89208984375,810.0361328125,18.206377029418945,0.0,1.0,"[2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 3.0, 9.0, 19.0, 41.0, 57.0, 82.0, 123.0, 117.0, 185.0, 158.0, 206.0, 147.0, 160.0, 148.0, 78.0, 101.0, 60.0, 76.0, 47.0, 37.0, 31.0, 19.0, 17.0, 16.0, 12.0, 6.0, 10.0, 5.0, 3.0, 7.0, 3.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
108,model.layers.11.post_attention_layernorm.weight,"(2048,)",0.2883678078651428,0.030218251049518585,-0.00035858154296875,0.361328125,0.36168670654296875,590.5780029296875,13.12145709991455,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 1.0, 2.0, 4.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 6.0, 3.0, 1.0, 4.0, 2.0, 7.0, 4.0, 10.0, 4.0, 3.0, 11.0, 9.0, 8.0, 12.0, 6.0, 12.0, 9.0, 20.0, 17.0, 20.0, 22.0, 23.0, 25.0, 27.0, 30.0, 47.0, 62.0, 90.0, 96.0, 61.0, 144.0, 189.0, 178.0, 211.0, 214.0, 173.0, 64.0, 97.0, 60.0, 28.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
109,model.layers.12.self_attn.q_proj.weight,"(2097152, 1)",122.54173278808594,59.89734649658203,0.0,255.0,255.0,256984992.0,197572.078125,0.000308990478515625,0.9996910095214844,"[4804.0, 9058.0, 6805.0, 8919.0, 4704.0, 4088.0, 6004.0, 18434.0, 15152.0, 20639.0, 17118.0, 7750.0, 9103.0, 15214.0, 30607.0, 19652.0, 25622.0, 12430.0, 9154.0, 14358.0, 34640.0, 39108.0, 22287.0, 24718.0, 7671.0, 19276.0, 25384.0, 47028.0, 27759.0, 33066.0, 16215.0, 10625.0, 38909.0, 35290.0, 48722.0, 26377.0, 25274.0, 6326.0, 32498.0, 34798.0, 55885.0, 44743.0, 20077.0, 12585.0, 17771.0, 46418.0, 37479.0, 47027.0, 23282.0, 17555.0, 19658.0, 26422.0, 50746.0, 29874.0, 34492.0, 13533.0, 12362.0, 21044.0, 45475.0, 30301.0, 37176.0, 22103.0, 5371.0, 25452.0, 26397.0, 42401.0, 24038.0, 25701.0, 7619.0, 15762.0, 33209.0, 25888.0, 32728.0, 16652.0, 13160.0, 7277.0, 24505.0, 21276.0, 29684.0, 16728.0, 16249.0, 8466.0, 12528.0, 25034.0, 16111.0, 20657.0, 10222.0, 6734.0, 7790.0, 16899.0, 18009.0, 10611.0, 12605.0, 4186.0, 4303.0, 5268.0, 9688.0, 5715.0, 7028.0, 3607.0]"
110,model.layers.12.self_attn.k_proj.weight,"(262144, 1)",122.49739074707031,59.74043273925781,0.0,255.0,255.0,32111956.0,69781.7890625,0.000274658203125,0.999725341796875,"[581.0, 1154.0, 845.0, 1119.0, 595.0, 484.0, 672.0, 2290.0, 1847.0, 2662.0, 2054.0, 1002.0, 1147.0, 1890.0, 3757.0, 2505.0, 3212.0, 1579.0, 1139.0, 1772.0, 4394.0, 4890.0, 2848.0, 3156.0, 945.0, 2410.0, 3166.0, 5927.0, 3434.0, 4061.0, 1969.0, 1277.0, 4712.0, 4596.0, 6145.0, 3248.0, 3011.0, 769.0, 4032.0, 4457.0, 7068.0, 5586.0, 2468.0, 1584.0, 2208.0, 5792.0, 4734.0, 6046.0, 2934.0, 2204.0, 2433.0, 3278.0, 6359.0, 3749.0, 4236.0, 1625.0, 1486.0, 2658.0, 5673.0, 3834.0, 4706.0, 2643.0, 676.0, 3273.0, 3467.0, 5439.0, 3136.0, 3168.0, 965.0, 2015.0, 4180.0, 3258.0, 4124.0, 1994.0, 1648.0, 916.0, 3187.0, 2629.0, 3712.0, 1992.0, 2019.0, 1021.0, 1506.0, 3071.0, 1999.0, 2522.0, 1274.0, 884.0, 981.0, 2140.0, 2222.0, 1257.0, 1540.0, 542.0, 552.0, 623.0, 1188.0, 723.0, 791.0, 453.0]"
111,model.layers.12.self_attn.v_proj.weight,"(262144, 1)",122.24493408203125,59.156951904296875,0.0,255.0,255.0,32045776.0,69535.140625,0.00035858154296875,0.9996414184570312,"[601.0, 1173.0, 907.0, 1101.0, 600.0, 471.0, 726.0, 2222.0, 1827.0, 2551.0, 2056.0, 922.0, 1036.0, 1715.0, 3765.0, 2648.0, 3108.0, 1485.0, 1087.0, 1690.0, 4182.0, 4828.0, 2636.0, 2898.0, 920.0, 2306.0, 3002.0, 5960.0, 3568.0, 4037.0, 1943.0, 1299.0, 4717.0, 4518.0, 6322.0, 3262.0, 3018.0, 787.0, 4052.0, 4462.0, 7408.0, 5683.0, 2540.0, 1741.0, 2364.0, 6466.0, 5518.0, 6632.0, 3203.0, 2339.0, 2495.0, 3350.0, 6698.0, 3845.0, 4311.0, 1606.0, 1566.0, 2577.0, 5626.0, 3951.0, 4593.0, 2678.0, 673.0, 2999.0, 3199.0, 5317.0, 2929.0, 3046.0, 908.0, 1959.0, 4010.0, 3199.0, 3968.0, 1960.0, 1562.0, 800.0, 2843.0, 2694.0, 3689.0, 1950.0, 1915.0, 919.0, 1499.0, 3042.0, 2133.0, 2433.0, 1180.0, 758.0, 963.0, 2057.0, 2357.0, 1290.0, 1489.0, 470.0, 514.0, 638.0, 1189.0, 702.0, 812.0, 481.0]"
112,model.layers.12.self_attn.o_proj.weight,"(2097152, 1)",122.60008239746094,60.7023811340332,0.0,255.0,255.0,257105664.0,198162.265625,0.0003228187561035156,0.9996771812438965,"[4885.0, 9204.0, 6664.0, 8753.0, 4841.0, 4230.0, 6240.0, 19283.0, 15821.0, 21697.0, 18035.0, 8367.0, 9702.0, 16057.0, 31595.0, 20462.0, 26252.0, 13346.0, 9744.0, 15168.0, 35644.0, 38795.0, 22562.0, 25679.0, 8124.0, 20009.0, 25464.0, 46279.0, 27797.0, 33353.0, 16668.0, 10965.0, 38402.0, 34094.0, 46861.0, 25926.0, 25375.0, 6459.0, 32792.0, 33396.0, 52647.0, 43003.0, 20236.0, 13101.0, 18017.0, 44877.0, 34219.0, 44374.0, 22743.0, 17860.0, 19564.0, 25941.0, 47240.0, 27685.0, 33797.0, 13593.0, 12583.0, 20996.0, 43598.0, 28762.0, 36000.0, 22800.0, 5333.0, 26001.0, 26278.0, 41030.0, 23628.0, 26135.0, 7979.0, 16422.0, 33175.0, 25152.0, 32735.0, 17174.0, 14071.0, 7698.0, 25529.0, 21885.0, 29845.0, 17274.0, 17157.0, 8559.0, 13304.0, 25843.0, 16589.0, 21686.0, 10768.0, 7321.0, 8537.0, 17742.0, 18912.0, 11086.0, 13201.0, 4571.0, 4659.0, 5500.0, 9316.0, 5583.0, 7082.0, 3766.0]"
113,model.layers.12.mlp.gate_proj.weight,"(5767168, 1)",122.71955871582031,60.07465362548828,0.0,255.0,255.0,707692352.0,328255.65625,0.0003082969051320106,0.9996917247772217,"[12805.0, 24962.0, 18673.0, 24015.0, 13151.0, 11017.0, 16293.0, 50773.0, 41923.0, 57478.0, 47216.0, 21607.0, 25438.0, 42271.0, 85465.0, 54390.0, 69797.0, 34342.0, 25310.0, 40408.0, 95732.0, 106668.0, 60731.0, 67998.0, 20855.0, 53667.0, 70090.0, 128512.0, 75951.0, 91343.0, 44897.0, 29721.0, 105605.0, 97038.0, 133243.0, 72078.0, 68829.0, 17910.0, 89722.0, 94551.0, 153651.0, 120895.0, 54274.0, 35564.0, 49257.0, 127320.0, 102811.0, 127103.0, 63493.0, 48189.0, 54070.0, 72286.0, 136578.0, 80867.0, 94137.0, 37004.0, 34134.0, 57294.0, 123723.0, 82098.0, 101209.0, 61012.0, 14924.0, 70730.0, 72676.0, 115346.0, 65520.0, 71475.0, 21046.0, 44326.0, 92553.0, 70946.0, 89830.0, 46605.0, 37205.0, 20643.0, 68720.0, 59529.0, 81578.0, 45451.0, 45887.0, 23102.0, 34810.0, 69442.0, 45068.0, 57850.0, 28620.0, 18922.0, 22118.0, 47486.0, 50921.0, 29373.0, 35154.0, 11902.0, 12233.0, 14960.0, 25986.0, 15528.0, 19086.0, 10173.0]"
114,model.layers.12.mlp.up_proj.weight,"(5767168, 1)",122.59069061279297,59.886661529541016,0.0,255.0,255.0,706954752.0,327782.3125,0.0003180070489179343,0.9996820092201233,"[13028.0, 24863.0, 18582.0, 23866.0, 13069.0, 10833.0, 16339.0, 50766.0, 41968.0, 57463.0, 46762.0, 21790.0, 25233.0, 41697.0, 83948.0, 54471.0, 70065.0, 34242.0, 25109.0, 39356.0, 95785.0, 106243.0, 60793.0, 67725.0, 20887.0, 53270.0, 69445.0, 129587.0, 75914.0, 90547.0, 44875.0, 29702.0, 106081.0, 96682.0, 134587.0, 72645.0, 69275.0, 17958.0, 89338.0, 95457.0, 154769.0, 122054.0, 55471.0, 36217.0, 49234.0, 127986.0, 103041.0, 129191.0, 64252.0, 48989.0, 53681.0, 72828.0, 138290.0, 81619.0, 94998.0, 37087.0, 34005.0, 57013.0, 124134.0, 82699.0, 102329.0, 61726.0, 15084.0, 70108.0, 72936.0, 116196.0, 65459.0, 71498.0, 21203.0, 43864.0, 90745.0, 70638.0, 89773.0, 46652.0, 37124.0, 20000.0, 68158.0, 59140.0, 80625.0, 45155.0, 45291.0, 22806.0, 34268.0, 69040.0, 44647.0, 57276.0, 28038.0, 18841.0, 21509.0, 46650.0, 50126.0, 29194.0, 34676.0, 11676.0, 12158.0, 14553.0, 25802.0, 15444.0, 18913.0, 10043.0]"
115,model.layers.12.mlp.down_proj.weight,"(5767168, 1)",122.57125854492188,59.811798095703125,0.0,255.0,255.0,706842304.0,327660.5,0.00030795010388828814,0.9996920228004456,"[12895.0, 24580.0, 18613.0, 23956.0, 12878.0, 10675.0, 16188.0, 50114.0, 41407.0, 57332.0, 46465.0, 21238.0, 25051.0, 41678.0, 84646.0, 54471.0, 69523.0, 33780.0, 25067.0, 39613.0, 95865.0, 107095.0, 61082.0, 67756.0, 20624.0, 53002.0, 70103.0, 130014.0, 76515.0, 91853.0, 44432.0, 29307.0, 105818.0, 97630.0, 135090.0, 72634.0, 68272.0, 18169.0, 89314.0, 95567.0, 156287.0, 122737.0, 54744.0, 35859.0, 48370.0, 127349.0, 104898.0, 130006.0, 63940.0, 47922.0, 53476.0, 72280.0, 139018.0, 82024.0, 94263.0, 36737.0, 34061.0, 57065.0, 125103.0, 83658.0, 102579.0, 60985.0, 14890.0, 69652.0, 73086.0, 117013.0, 66264.0, 70661.0, 21048.0, 43932.0, 90800.0, 71312.0, 90487.0, 46617.0, 36871.0, 20013.0, 67376.0, 59203.0, 81763.0, 45246.0, 45212.0, 22573.0, 34037.0, 68244.0, 44221.0, 57029.0, 28225.0, 18608.0, 21286.0, 46692.0, 49507.0, 29388.0, 34225.0, 11725.0, 11786.0, 14586.0, 25617.0, 15221.0, 19018.0, 10061.0]"
116,model.layers.12.input_layernorm.weight,"(2048,)",0.3437533378601074,0.06740003824234009,0.07861328125,0.89453125,0.81591796875,704.0068359375,15.852560997009277,0.0,1.0,"[2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 8.0, 5.0, 5.0, 9.0, 9.0, 18.0, 19.0, 32.0, 42.0, 59.0, 75.0, 92.0, 125.0, 165.0, 157.0, 170.0, 228.0, 170.0, 137.0, 102.0, 94.0, 70.0, 70.0, 35.0, 22.0, 14.0, 16.0, 8.0, 4.0, 5.0, 9.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
117,model.layers.12.post_attention_layernorm.weight,"(2048,)",0.2990574240684509,0.025587737560272217,-0.00014400482177734375,0.443359375,0.44350337982177734,612.4698486328125,13.583216667175293,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 4.0, 4.0, 5.0, 4.0, 4.0, 7.0, 2.0, 2.0, 4.0, 5.0, 8.0, 9.0, 10.0, 20.0, 16.0, 16.0, 18.0, 29.0, 25.0, 46.0, 34.0, 65.0, 74.0, 89.0, 185.0, 180.0, 210.0, 222.0, 303.0, 169.0, 134.0, 70.0, 53.0, 6.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
118,model.layers.13.self_attn.q_proj.weight,"(2097152, 1)",122.56082153320312,59.879478454589844,0.0,255.0,255.0,257024448.0,197584.0625,0.0002741813659667969,0.9997258186340332,"[4637.0, 9042.0, 6827.0, 8962.0, 4857.0, 4051.0, 5842.0, 18123.0, 15133.0, 20651.0, 17125.0, 8085.0, 8984.0, 15120.0, 30607.0, 19821.0, 25565.0, 12458.0, 8996.0, 14195.0, 34788.0, 39316.0, 22218.0, 24675.0, 7365.0, 18893.0, 25124.0, 47211.0, 27947.0, 33150.0, 16100.0, 10787.0, 38447.0, 35586.0, 49601.0, 26422.0, 24811.0, 6454.0, 32496.0, 34410.0, 56646.0, 44893.0, 19969.0, 12601.0, 17824.0, 46877.0, 37426.0, 47261.0, 23152.0, 17883.0, 19275.0, 26519.0, 50571.0, 29620.0, 34543.0, 13372.0, 12239.0, 20754.0, 45302.0, 30390.0, 37163.0, 22450.0, 5309.0, 25493.0, 26392.0, 41883.0, 23967.0, 25918.0, 7659.0, 15832.0, 33288.0, 25808.0, 32687.0, 16868.0, 13272.0, 7295.0, 24419.0, 21534.0, 29404.0, 16580.0, 16273.0, 8193.0, 12506.0, 24950.0, 16135.0, 21071.0, 10204.0, 6812.0, 7889.0, 16929.0, 18311.0, 10499.0, 12505.0, 4263.0, 4309.0, 5403.0, 9521.0, 5655.0, 6938.0, 3566.0]"
119,model.layers.13.self_attn.k_proj.weight,"(262144, 1)",122.500732421875,59.8925895690918,0.0,255.0,255.0,32112832.0,69817.6953125,0.000347137451171875,0.9996528625488281,"[605.0, 1192.0, 870.0, 1119.0, 636.0, 505.0, 681.0, 2331.0, 1864.0, 2607.0, 2124.0, 1006.0, 1183.0, 1796.0, 3817.0, 2455.0, 3187.0, 1553.0, 1111.0, 1863.0, 4334.0, 4911.0, 2727.0, 3009.0, 929.0, 2409.0, 3125.0, 5798.0, 3603.0, 4234.0, 2076.0, 1304.0, 4853.0, 4394.0, 6087.0, 3340.0, 3192.0, 804.0, 4044.0, 4294.0, 7065.0, 5628.0, 2455.0, 1645.0, 2143.0, 5898.0, 4676.0, 5887.0, 2907.0, 2221.0, 2445.0, 3351.0, 6315.0, 3610.0, 4278.0, 1671.0, 1526.0, 2608.0, 5718.0, 3748.0, 4548.0, 2778.0, 687.0, 3257.0, 3308.0, 5246.0, 2946.0, 3214.0, 960.0, 2011.0, 4235.0, 3151.0, 3907.0, 2195.0, 1658.0, 931.0, 3109.0, 2697.0, 3776.0, 2070.0, 2090.0, 1032.0, 1565.0, 3187.0, 2026.0, 2631.0, 1305.0, 839.0, 957.0, 2179.0, 2165.0, 1290.0, 1573.0, 544.0, 556.0, 632.0, 1150.0, 673.0, 851.0, 448.0]"
120,model.layers.13.self_attn.v_proj.weight,"(262144, 1)",122.46134948730469,59.36832046508789,0.0,255.0,255.0,32102508.0,69682.15625,0.000316619873046875,0.9996833801269531,"[587.0, 1129.0, 840.0, 1087.0, 591.0, 524.0, 756.0, 2222.0, 1925.0, 2612.0, 2077.0, 969.0, 1142.0, 1824.0, 3813.0, 2570.0, 3006.0, 1524.0, 1123.0, 1726.0, 4144.0, 4950.0, 2653.0, 2838.0, 925.0, 2347.0, 3124.0, 5893.0, 3435.0, 3990.0, 1976.0, 1304.0, 4688.0, 4355.0, 6115.0, 3226.0, 3005.0, 816.0, 4273.0, 4412.0, 7224.0, 5594.0, 2490.0, 1752.0, 2414.0, 6149.0, 5120.0, 6374.0, 3083.0, 2346.0, 2570.0, 3416.0, 6499.0, 3711.0, 4480.0, 1748.0, 1568.0, 2520.0, 5738.0, 3866.0, 4639.0, 2689.0, 684.0, 3167.0, 3346.0, 5207.0, 2914.0, 3221.0, 960.0, 1968.0, 3899.0, 3262.0, 4165.0, 2060.0, 1631.0, 863.0, 3018.0, 2719.0, 3748.0, 1975.0, 1871.0, 997.0, 1509.0, 2948.0, 2015.0, 2455.0, 1243.0, 827.0, 976.0, 2077.0, 2189.0, 1274.0, 1554.0, 544.0, 556.0, 673.0, 1200.0, 689.0, 802.0, 432.0]"
121,model.layers.13.self_attn.o_proj.weight,"(2097152, 1)",122.60348510742188,60.548431396484375,0.0,255.0,255.0,257113392.0,198069.4375,0.0002899169921875,0.9997100830078125,"[4704.0, 9215.0, 6795.0, 8867.0, 4810.0, 4253.0, 6213.0, 18941.0, 15657.0, 21559.0, 17832.0, 8378.0, 9658.0, 15833.0, 31603.0, 20107.0, 26488.0, 13157.0, 9607.0, 14883.0, 35196.0, 38767.0, 22688.0, 25636.0, 7978.0, 19946.0, 25686.0, 46365.0, 27346.0, 33522.0, 16815.0, 10804.0, 38373.0, 34182.0, 47267.0, 26004.0, 25542.0, 6778.0, 32835.0, 33503.0, 52375.0, 43011.0, 20282.0, 13179.0, 18163.0, 44824.0, 34461.0, 44247.0, 22915.0, 17899.0, 19833.0, 25987.0, 47452.0, 28068.0, 34090.0, 13713.0, 12643.0, 20926.0, 43954.0, 28659.0, 36357.0, 22527.0, 5542.0, 26476.0, 26367.0, 41409.0, 23728.0, 26180.0, 8080.0, 16654.0, 33527.0, 25278.0, 32798.0, 17223.0, 13948.0, 7793.0, 25400.0, 21860.0, 29721.0, 16595.0, 17352.0, 8801.0, 13382.0, 25583.0, 16229.0, 21407.0, 10465.0, 7172.0, 8352.0, 17741.0, 18668.0, 10786.0, 13085.0, 4431.0, 4526.0, 5558.0, 9367.0, 5531.0, 6925.0, 3854.0]"
122,model.layers.13.mlp.gate_proj.weight,"(5767168, 1)",122.6305160522461,60.02022171020508,0.0,255.0,255.0,707179264.0,328005.125,0.0003244226681999862,0.9996755719184875,"[13025.0, 25088.0, 18590.0, 23788.0, 12950.0, 10877.0, 16801.0, 50624.0, 42343.0, 56945.0, 46960.0, 21585.0, 25655.0, 42210.0, 84896.0, 54537.0, 70474.0, 34285.0, 25233.0, 40071.0, 96527.0, 106404.0, 60967.0, 67461.0, 20666.0, 53788.0, 70776.0, 129560.0, 76186.0, 91657.0, 44319.0, 29832.0, 107052.0, 97568.0, 132841.0, 72125.0, 68390.0, 17803.0, 89271.0, 94422.0, 153839.0, 121097.0, 54572.0, 35565.0, 49169.0, 126850.0, 102744.0, 126938.0, 62911.0, 48288.0, 53567.0, 72650.0, 138215.0, 81257.0, 94177.0, 36350.0, 33812.0, 57768.0, 123742.0, 82553.0, 101510.0, 61135.0, 15062.0, 70942.0, 73353.0, 115959.0, 65568.0, 70989.0, 21244.0, 44686.0, 91648.0, 70646.0, 89780.0, 46765.0, 36795.0, 20388.0, 68916.0, 59548.0, 81740.0, 45125.0, 45740.0, 23158.0, 34789.0, 69491.0, 44168.0, 57611.0, 28414.0, 18767.0, 21996.0, 46782.0, 50414.0, 29125.0, 34826.0, 11754.0, 12223.0, 14791.0, 26211.0, 15240.0, 19104.0, 10149.0]"
